full_journey,nb_parcours
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_tactique-email_auto-email_auto-email_auto-DIRECT_ACCESS,1
REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AD_EXCHANGE_appnexus-SEO,1
DIRECT_ACCESS-email_auto-email_auto-email_auto-email_auto-DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-email_auto-email_auto-SEO,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-REFERRAL-REFERRAL-SEO,1
AD_EXCHANGE_appnexus-email_auto-email_auto-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
REFERRAL-AD_EXCHANGE_appnexus-REFERRAL-REFERRAL-REFERRAL-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-DIRECT_ACCESS,1
SEO-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-DIRECT_ACCESS,1
email_tactique-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-email_auto-email_auto-DIRECT_ACCESS-AFFILIATION,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus,1
AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-DIRECT_ACCESS-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-REFERRAL-DIRECT_ACCESS-email_auto,1
AFFILIATION-AFFILIATION-REFERRAL-SEO,1
SEO-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-email_auto,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-DIRECT_ACCESS-AFFILIATION,1
AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-email_auto-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION,1
email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-SEO,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-SEO,1
AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-email_auto-email_auto-email_auto-email_auto-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-email_auto-SEO-SEO-email_auto-email_auto-SEO,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-SEO-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-AFFILIATION-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_tactique-email_auto-email_auto-REFERRAL-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AD_EXCHANGE_appnexus-SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
